create at,tweet,categorize,sentiment,retweet,favorite
2019-06-06 14:01:19,Selective use of truth to promote one's agenda to mislead others is a gross misrepresentation of the whole truth. M… https://t.co/lMHvH1iC2k,politic,positive,0,0
2019-06-06 14:00:22,Heartbreaking stuff from #Normandy.. #LestWeForget. And to hear that Scottish veteran on #bbcnews talk about the cu… https://t.co/1ZVS1FrS9G,politic,neutral,0,0
2019-06-06 13:57:08,Glad I could help! I like to keep the give out part of my retirement fund to the students needing help.. Would rath… https://t.co/rWF91ZZA9R,education,positive,0,0
2019-06-06 13:51:02,Watching #DDay75thAnniversary  if #RedArrows  fly past #bbcnews  #skynews better not miss shots like yesterday without Kay Burley screeching,politic,positive,0,0
2019-06-06 13:49:08,Confederation of African Football: Dem arrest Presidnt Ahmad for France - https://t.co/oAxDoGEONT Authorities for F… https://t.co/RvzWaP59g7,politic,negative,0,0
2019-06-06 13:47:32,@Nigel_Farage your an idiot who does not respect the sacrifice that went into making Europe a peaceful place to liv… https://t.co/rdaRg7x6jQ,education,negative,1,0
2019-06-06 13:45:07,The #EU is a betrayal of Europe's exceptionalism https://t.co/UobO0EAtwp #CleanBrexit #bbcnews #skynews #c4news… https://t.co/4SWUFvFxqb,politic,neutral,0,0
2019-06-06 13:40:57,RT @EliasMichalas: Trump says the 20-foot-tall angry-baby blimp flying in London makes him feel 'unwelcome' https://t.co/28RT9XKN6L #lbc #f…,politic,negative,2800,0
2019-06-06 13:40:15,RT @Ninny888: And finally the BBC report on 1950’s women’s pension as the Judicial Review begins #BackTo60 #Waspi #BBCNews,politic,neutral,54,0
2019-06-06 13:38:26,RT @liarpoliticians: I wonder if @BBCNews @BBCNewsChannel will talk over all the music at the D-Day commemoration from Arromanches as they…,politic,neutral,1,0
2019-06-06 13:32:56,"RT @bbc_thismorning: #Moralofthestory Pt. 3 is beware of #Directline, as when they get caught out every step of the way, they will not prov…",business,neutral,30,0
2019-06-06 13:32:03,"RT @bbc_thismorning: The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To read t…",business,positive,33,0
2019-06-06 13:31:05,I wonder if @BBCNews @BBCNewsChannel will talk over all the music at the D-Day commemoration from Arromanches as th… https://t.co/JLCWWKFZ9V,politic,neutral,1,8
2019-06-06 13:28:21,"Star Fantasy is a combat racing action packed space shooter. 16 Ships, 12 Pilots, 6 Talent Trees and Daily Bosses p… https://t.co/q0zf5f2FVz",tech,positive,0,1
2019-06-06 13:27:21,"NSA warning for users of older versions of Windows.

https://t.co/SjXiZLd1JI
#Microsoft #Windows10 #CyberSecurity #bbcnews #Windows7",business,positive,1,0
2019-06-06 13:26:45,BBC News - Why are Venezuelans seeking refuge in crypto-currencies? https://t.co/02oN2nLMxn #ASDTokenLDN #bbcnews #LondonTechWeek,tech,neutral,0,0
2019-06-06 13:26:28,"The #Moralofthestory Pt. 2 is beware of #Directline, because if you win your insurance claim with them, they may ac… https://t.co/UCKG2e3g8P",business,positive,23,63
2019-06-06 13:26:15,"The #DirectLine Fraud - Beware of Direct Line! A lawless company. It all started following a car accident. 

To rea… https://t.co/vyLb4fGcpZ",business,positive,20,56
2019-06-06 13:25:16,"RT @fusr2018: She is at it again ..

#jeremycorbyn #bbcwato #labourparty #labour #bbcnews #guardian #c4news  #skynews #mail #mirror #newsni…",politic,neutral,1,0
2019-06-06 13:25:00,Led By Donkeys makes an ass of itself – again https://t.co/J2jG58SmoL #TrumpUKVisit #DDay75 #bbcnews #skynews… https://t.co/nHmZfWgaBv,politic,neutral,0,0
2019-06-06 13:24:35,"She is at it again ..

#jeremycorbyn #bbcwato #labourparty #labour #bbcnews #guardian #c4news  #skynews #mail… https://t.co/hRhOftIbLn",politic,neutral,1,0
2019-06-06 13:23:35,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 13:19:26,RT @Matthew_Who: Emmanuel Macron is about 50 times as intelligent as Trump. #BBCNews,politic,positive,1,0
2019-06-06 13:16:52,RT @BBCPropaganda: If Churchill was around today they'd be calling him a Fascist and throwing milkshakes at him. #BBCNews,politic,neutral,14,0
2019-06-06 13:14:04,#News Trump says 'likely' Mexico tariffs will happen next week #BreakingNews #bbcnews https://t.co/zuC9gL5xDm https://t.co/DkEmlyTKau,business,neutral,0,1
2019-06-06 13:13:24,RT @SaltleyGates: @elihxrris More #Conservative Party propaganda from the #BBCnews #BBCpolitics,business,positive,1,0
2019-06-06 13:12:45,"Heidi on Joining Lib Dems: Never Say Never https://t.co/N8ys531oN5 followed by Chuka and Woolaston, they probably d… https://t.co/gM5SlDcGTB",business,neutral,0,0
2019-06-06 13:12:08,I'm getting the impression from #bbcnews &amp; #skynews reporters at #DDay75 of using the occasion to promote the EU.,politic,neutral,0,1
2019-06-06 13:11:34,"RT @Advocat27001829: #bbcnews #Brexit #BrexitShambles
If women want gender parity then why are women protesting against rise in pension age…",politic,neutral,8,0
2019-06-06 13:08:44,@chezzy51 @BBCNews Most people are learning that the BBC is biased and both morally and ethically corrupt. Hopefull… https://t.co/c6oGxtZdB3,politic,neutral,0,2
2019-06-06 13:06:00,RT @EliasMichalas: Shutting down parliament to force a no-deal Brexit is 'simply not going to happen' says Bercow https://t.co/FNp4iFJEIJ #…,politic,negative,4,0
2019-06-06 13:04:17,Danjuma Goje don step down for Ahmed Lawan - https://t.co/BrZDHXutaC Senator Goje step down for Ahmed lawal after d… https://t.co/xNwzrnO0uw,business,negative,0,0
2019-06-06 13:01:52,Shutting down parliament to force a no-deal Brexit is 'simply not going to happen' says Bercow… https://t.co/vl1g55D2SN,politic,negative,4,7
2019-06-06 12:59:33,RT @DavidBraben: Another example of my pet hate - #BBCnews using 'researchers ... said' - though this time they do later name the researche…,politic,negative,5,0
2019-06-06 12:58:42,#Brexit #BrexitBetrayal #bbcnews #bbcnewsnight #BBCQT #bbctw #BBCbias #itvnews #EUelections2019 #NoDealBrexit #FBPE… https://t.co/GwnZw3RHlP,politic,neutral,0,1
2019-06-06 12:56:59,DEAR #BBCNEWS IS TIME YOU GUYS SEND ANYONE WHO READ/EDIT THE NEWS TO LEARN HUMAN HISTORY!BECAUSE ONE DAY THIS PEOPL… https://t.co/NQWDrXi35D,tech,neutral,0,1
2019-06-06 12:56:19,Great coverage this morning for the #75thAnniversaryDDay by the @BBCOne @BBCNews #DDay75years #DDayLandings #DD75 #bbcnews #bbc,politic,positive,0,2
2019-06-06 12:55:31,RT @SooThomas: Joint press conference with @EmmanuelMacron On #bbcnews Trump: ‘I have spent so many hours with The Queen; she knows me so w…,business,positive,2,0
2019-06-06 12:55:02,"RT @fusr2018: Typical Tories moving the goal posts to suit themselves.

#jeremycorbyn #bbcwato #labourparty #labour #bbcnews #guardian #c4n…",politic,negative,1,0
2019-06-06 12:54:59,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 12:54:45,Joint press conference with @EmmanuelMacron On #bbcnews Trump: ‘I have spent so many hours with The Queen; she know… https://t.co/yzjzarm7nR,education,positive,2,10
2019-06-06 12:54:24,"101 REASONS TO VOTE AT #peterboroughbyelection TODAY: No. 159

If the Bregzit Party gets a MP, you'll NEVER be able… https://t.co/1K11CgoQAY",politic,positive,2,2
2019-06-06 12:54:06,"#bbcnews #SKYNEWS# #CNN #reuters

The USA has a bafoon of a leader.
Rose to fame on US TV
Check this out and you ca… https://t.co/GJUJmEh5zO",politic,positive,0,0
2019-06-06 12:53:22,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 12:52:57,Emmanuel Macron is about 50 times as intelligent as Trump. #BBCNews,politic,positive,1,1
2019-06-06 12:51:20,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 12:45:07,"Typical Tories moving the goal posts to suit themselves.

#jeremycorbyn #bbcwato #labourparty #labour #bbcnews… https://t.co/ETwtr0SCgv",politic,negative,1,1
2019-06-06 12:45:04,#News 'Embarrassing' England fans clashing with riot police in Porto 'completely unacceptable' #BreakingNews… https://t.co/il4dbUJT1n,business,positive,0,0
2019-06-06 12:40:03,Shamima Begum is not a victim https://t.co/F4GrU7fkF0 #ShamimaBegum #Jihad #ISIS #bbcnews #skynews #itvnews #c4news #bbcaq,politic,positive,0,0
2019-06-06 12:39:52,"RT @BriefcaseMike: Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused to j…",education,negative,44,0
2019-06-06 12:39:06,African Union don suspend Sudan - https://t.co/jTMNFx441R Katakata burst for Sudan afta opposition activists refuse… https://t.co/sYAielzr3R,politic,neutral,0,0
2019-06-06 12:39:00,RT @Unionbuster: Former #SNP MP Jailed for 18 Months for Embezzlement https://t.co/Dfds3U4XPg always in court #bbcgms #BBCNews #skynews #c4…,politic,neutral,1,0
2019-06-06 12:38:56,"In Bridgend, the result was quite clear - 54.6% voted Leave, while 45.5% voted Remain.

But don't worry, #brexit wi… https://t.co/hzP0kR2CXI",politic,positive,1,1
2019-06-06 12:37:28,#bbcnews #PoliticsLive @mrjamesob Why should we continue to celebrate D-Day? Lest we forget. And we can see the dan… https://t.co/zmkj0VpSfN,business,neutral,0,0
2019-06-06 12:35:26,"#bbcnews Once again our motor industry has taken a blow. We have the factory space the best engineering knowledge,… https://t.co/5XTsktLbKw",politic,positive,0,0
2019-06-06 12:34:46,"Heard on the radio that some of the thuggish, Brexit-crazed England fans who caused trouble in Portugal had refused… https://t.co/ngve9e3K12",education,negative,44,103
2019-06-06 12:30:21,"Ford talks of 'the lack of engine models going forward' as a reason for closing the #Bridgend plant, as if they are… https://t.co/NPn5fZy5c7",business,neutral,2,4
2019-06-06 12:30:01,"I really do love @FrankRGardner sheer professional journalism. I’m always interested in your reporting, from around… https://t.co/jRQ85auFB0",business,positive,0,1
2019-06-06 12:24:12,Just watched 5 minutes on Bridgend on #BBCNews - not one mention of the fact Ford are laying off 3x as many workers… https://t.co/F2bxCG6MKf,education,positive,0,0
2019-06-06 12:21:32,Live in the city of London? Huh it's the only city on the planet where housing prices are reserved only for the sup… https://t.co/tNHaGBvSSb,politic,positive,0,1
2019-06-06 12:18:32,RT @Carbongate: Grand Solar Minimum at work - Colorado snowpack more than eight times normal in places #BBCnews #BBCbreakfast https://t.co/…,education,positive,32,0
2019-06-06 12:15:40,"#bbcnews
#skynews
#c4news
#bbcbias
#Brexit
#r4today

I understand that some people don't like Jeremy Corbyn.

I don… https://t.co/NaP9Jiwqya",politic,neutral,0,0
2019-06-06 12:11:17,RT @EliasMichalas: 'We could end up with the first anti-Semitic leader of a Western nation since the Second World War.' https://t.co/n3B1r2…,education,positive,1,0
2019-06-06 12:10:19,"RT @EliasMichalas: Trump is a hyena ‘ready to pounce’ on UK in event of no-deal Brexit, warns historian https://t.co/xacWKv8W6H #lbc #fbpe…",politic,positive,6,0
2019-06-06 12:10:08,Former #SNP MP Jailed for 18 Months for Embezzlement https://t.co/Dfds3U4XPg always in court #bbcgms #BBCNews… https://t.co/46UhXJyCuW,politic,neutral,1,0
2019-06-06 12:09:18,RT @Unionbuster: Thornberry axed from #PMQS after slating Corbyn's #Brexit policy https://t.co/zeb2LM7Q8Z how embarrassing for Lady Nugee #…,politic,neutral,1,0
2019-06-06 12:09:09,"That what is happening in the Sudan should be the focus of attention of the world, which seems to be paying little… https://t.co/CwCC8izigw",politic,negative,0,1
2019-06-06 12:07:15,RT @NeilHazeltine: My hat off to a very special man Harry Billinge D Day veteran and a fellow sapper. #BBCBreakfast  #Followthesapper  #bbc…,politic,positive,9,0
2019-06-06 12:06:24,RT @EliasMichalas: Buckingham Palace Guards Impressed By First Lady’s Ability To Never Crack Smile https://t.co/LUIGNgriec #lbc #fbpe #cons…,business,positive,2,0
2019-06-06 12:05:32,@TogoOfficiel .I bet most of the #UK MPs &amp; #Brits #Business men who met the dictacture &amp; corrupt #Togo #Hiltler lik… https://t.co/VU8Q6JHwgR,politic,neutral,0,0
2019-06-06 12:05:04,Professor Jordan Peterson declares “Islam is not compatible with democracy” amid #Canada’s battle for free speech… https://t.co/8mZJLHlnDU,politic,positive,0,0
2019-06-06 12:03:44,RT @EliasMichalas: Irish funeral firm rents out four limousines to Trump for $1m https://t.co/usNrjeOnTT #lbc #fbpe #conservatives #labour…,business,negative,1,0
2019-06-06 12:02:45,RT @wepaidinupayout: #bbcnews I found out about my 6 year #pension age increase via social media at the age of 58 do you really think this…,politic,positive,40,0
2019-06-06 11:58:46,"Amazon preparing their drone army.
https://t.co/EC1X1mS6cD

#bbcnews #technology #drones #Amazon",tech,neutral,0,1
2019-06-06 11:58:33,"RT @liarpoliticians: Today, 6th June 2019, we remember the bravest of the brave as they executed the #WW2 D-Day landings for freedom from t…",business,positive,45,0
2019-06-06 11:58:27,"@Jeremy_Hunt Learn from China, stay away from wars, revive commonwealth, Britain can create economic block as big a… https://t.co/DIf346vuzn",business,positive,0,0
2019-06-06 11:49:06,8th National Assembly dey end dia watch - https://t.co/da90KkXsjk Di 8th National Assembly wey begin work for 9 Jun… https://t.co/N4PGfhNUri,politic,neutral,0,1
2019-06-06 11:48:39,RT @EliasMichalas: Brexit Party campaign chief sacked from party over ties to the BNP https://t.co/uxc3nB4b79 #lbc #fbpe #conservatives #la…,politic,neutral,6,0
2019-06-06 11:47:53,It was the stupidity of the EU and UK moving to ban the ICE here. Add in #Dieselgate it's a surprise any engine bui… https://t.co/ghA8MUTnC0,politic,negative,0,0
2019-06-06 11:36:04,RT @Carbongate: Grand Solar Minimum at work - Colorado snowpack more than eight times normal in places #BBCnews #BBCbreakfast https://t.co/…,education,positive,32,0
2019-06-06 11:35:22,"RT @liarpoliticians: Today, 6th June 2019, we remember the bravest of the brave as they executed the #WW2 D-Day landings for freedom from t…",business,positive,45,0
2019-06-06 11:33:57,Great pity to see alleged historian Dan Snow on the #DDay75 commemerations on @BBC so many better qualified. He jus… https://t.co/I10c3YSMzp,politic,positive,0,0
2019-06-06 11:32:20,@SadiqKhan &amp; @TfL how is it possible or acceptable that you have wrongly sent me a #ULEZ #PCN when my #DVLA #V5 doc… https://t.co/zSGAxX9Txu,business,negative,0,0
2019-06-06 11:30:55,"RT @Advocat27001829: #bbcnews #Brexit #BrexitShambles
If women want gender parity then why are women protesting against rise in pension age…",politic,neutral,8,0
